date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2014-08-28,4.19221371,5.53088033,4.19221371,5.53088033,3.92354343,5.17068056,3.97235898,5.23622712,5583.69929173,29237.51765397
2014-08-29,3.97235898,5.23622712,4.14669624,5.46642197,3.94920471,5.20104399,4.13095855,5.42567701,5070.52853928,27511.05011213
2014-08-30,4.13095855,5.42567701,4.17141453,5.47859676,3.92907269,5.16031307,3.97534076,5.22108001,6773.11808289,35362.9914344
2014-08-31,3.97534076,5.22108001,4.02381001,5.2847379,3.66778942,4.81715234,3.79681942,4.98639992,6739.56907325,33606.18667716
2014-09-01,3.79681942,4.98639992,3.85339617,5.05837238,3.67341327,4.82292327,3.67982115,4.83133634,3016.4477926,14573.47384866
2014-09-02,3.67357186,4.82313149,3.76322614,4.93964769,3.58375206,4.70348791,3.68561465,4.84032818,3817.4984578,18477.94535261
2014-09-03,3.68507514,4.83961965,3.79222304,4.98406172,3.63334275,4.77220992,3.75203671,4.93398844,2847.89338317,14051.47304262
2014-09-04,3.75203671,4.93398844,4.11015836,5.31783977,3.75203276,4.93379509,4.05071127,5.2395764,4104.29616213,21504.77329953
2014-09-05,4.027173,5.20912975,4.027173,5.20912975,3.83012324,4.96335688,3.84380519,4.97841609,6984.65775808,34772.53257536
2014-09-06,3.84497149,4.97992665,3.94637727,5.11120572,3.82126527,4.94916517,3.82126527,4.94916517,8287.04274729,41013.94332429
2014-09-07,3.82126527,4.94916517,3.98705327,5.16388781,3.79992209,4.92152225,3.92143715,5.07997662,9876.59671534,50172.88041914
2014-09-08,3.92131867,5.07982314,4.75112516,6.15490515,3.91143655,5.06555812,4.06834674,5.24717768,87549.21978654,459386.31205392
2014-09-09,4.06838653,5.247229,4.10844388,5.29715106,3.92761537,5.06941819,3.98173708,5.15108485,3163.25363342,16294.18787292
2014-09-10,3.98173708,5.15108485,4.27322246,5.52815156,3.95997342,5.12404334,4.23330204,5.47008921,9543.34711758,52202.96008883
2014-09-11,4.23627184,5.47392665,4.35643647,5.62620297,4.16866203,5.38884117,4.27364662,5.52267745,3949.34713824,21810.97036816
2014-09-12,4.26111424,5.5064823,4.27567955,5.52579009,4.11344737,5.31631733,4.18114038,5.41977598,3310.57748042,17942.58831371
2014-09-13,4.16753157,5.40213565,4.22912959,5.4821238,4.10407549,5.32001904,4.18625267,5.42654344,7071.22664688,38372.3185498
2014-09-14,4.18615233,5.42641337,4.24557614,5.5034431,4.15752376,5.39064446,4.18766404,5.42972434,3346.89177709,18172.69973838
2014-09-15,4.18766404,5.42972434,4.23777232,5.4919959,4.01599467,5.19549724,4.0181418,5.19827498,6706.88373961,34864.22595051
2014-09-16,4.0181418,5.19827498,4.03754594,5.22827463,3.94455882,5.11176358,3.98342626,5.15971818,3965.65044688,20461.63868982
2014-09-17,3.96914865,5.14122443,4.04148413,5.21638037,3.87635012,4.98814858,4.00308387,5.14120205,7721.78876006,39699.27620519
2014-09-18,3.99530626,5.13121318,4.00370994,5.144752,3.5959467,4.64496577,3.70534585,4.78644606,7076.22141172,33869.95210287
2014-09-19,3.70502186,4.78602754,3.7325261,4.82345078,3.37192123,4.34303743,3.47626852,4.4601797,9772.71222024,43588.05264083
2014-09-20,3.47626852,4.4601797,3.67664376,4.71715952,3.32476276,4.26569376,3.41659024,4.38350906,11405.40958045,49995.71618143
2014-09-21,3.40821978,4.37276969,3.4162999,4.38313654,3.26765209,4.19242036,3.34186316,4.28924059,8430.73710261,36161.459816
2014-09-22,3.34287845,4.29054372,3.49381304,4.49439012,3.31609457,4.25396659,3.38329053,4.3471212,3865.08428627,16801.98982921
2014-09-23,3.38360762,4.34752862,3.91530151,5.03195853,3.30808265,4.26213628,3.83172142,4.92304158,8777.64810083,43212.72657831
2014-09-24,3.83172142,4.92304158,3.83769447,4.93017742,3.64830836,4.68725781,3.69872757,4.72659699,7291.85056308,34465.63889382
2014-09-25,3.71079463,4.74201745,3.71496561,4.74652263,3.52098659,4.48442493,3.58541911,4.57298201,5031.61159893,23009.46933285
2014-09-26,3.59469582,4.58481388,3.60244347,4.59470726,3.44518497,4.38765838,3.49628988,4.43463125,3653.27513291,16200.92805556
2014-09-27,3.52661411,4.47309395,3.59044662,4.55394244,3.46545007,4.39540308,3.50560947,4.44633925,2388.76824135,10621.27398543
2014-09-28,3.48227465,4.41674254,3.52306976,4.46848501,3.25092197,4.12362544,3.35152919,4.24779208,6943.69245433,29495.36179226
2014-09-29,3.35674504,4.25440275,3.41531067,4.33215665,3.28239918,4.16093206,3.33005835,4.22561382,4819.66904922,20366.06012388
2014-09-30,3.33006287,4.22561954,3.61334214,4.56368938,3.32174189,4.21517848,3.5544988,4.4890011,4694.18196007,21072.18796638
2014-10-01,3.55788496,4.49327749,3.5619764,4.49553776,3.47133821,4.37563994,3.522153,4.44465434,3473.2025981,15437.18501556
2014-10-02,3.54392615,4.47213019,3.54562053,4.47950269,3.37190524,4.27228504,3.39437333,4.30075265,3629.20510253,15608.31347226
2014-10-03,3.39437569,4.30075564,3.45603784,4.37052689,3.33020284,4.16762446,3.36870978,4.21565092,3733.48918924,15739.08711866
2014-10-04,3.39457245,4.24801582,3.43971143,4.30450337,3.07697693,3.85057231,3.10286664,3.88297106,6336.83873398,24605.76141582
2014-10-05,3.10910021,3.89077183,3.25379113,4.07184009,2.77206082,3.468996,3.06468826,3.8341625,13178.92227758,50530.12955516
2014-10-06,3.05306242,3.81961768,3.09967664,3.89602394,2.89217325,3.62489049,3.05698074,3.86813185,6982.61379754,27009.67085602
2014-10-07,3.05412883,3.86452321,3.12324821,3.94023656,2.92983362,3.69121268,3.06617564,3.88347659,3391.74722814,13171.77095419
2014-10-08,3.08304846,3.90484693,3.15007166,3.99432901,3.03217072,3.8359639,3.10216445,3.94921599,7445.87562958,29405.37110304
2014-10-09,3.10136961,3.94820412,3.27222189,4.17591798,3.07416158,3.90117572,3.12862023,3.96937819,6719.26241225,26671.29369455
2014-10-10,3.13440962,3.97672338,3.17110514,4.02646883,2.93094231,3.69924614,3.02345542,3.81753278,4896.79183789,18693.66337893
2014-10-11,3.02485659,3.81930195,3.04432131,3.84382548,2.92626011,3.69475887,3.01216021,3.80321819,4336.54958449,16492.84424545
2014-10-12,3.0409678,3.83959127,3.11958625,3.94201598,2.97851753,3.76074021,3.11748421,3.94201598,6345.43890108,25013.82157134
2014-10-13,3.11747469,3.94200394,3.11747469,3.94328575,3.00532888,3.8121469,3.06891733,3.9088513,5773.29199964,22566.93991256
2014-10-14,3.0689047,3.90883522,3.36261414,4.2549009,3.0689047,3.8982427,3.26763851,4.13216097,8356.12729739,34528.86305142
